"age","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","ageCond","sexCond"
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,1,"¾","원당봉","WONDANGBONG",3014189,74,15.9,47.4,16.7,0,0,48.7,64.7,"한영민","Han Young Min","003058","제주","한국",2,"김용재","Kim Young Jae",116006,1.2,"R0~200","제오픈",135,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,96.1,0,0,0,0,0,0,0,"거",1,0,4,0,0,1,1,"이태용","Lee Tae Yong","002034","건조 (4%)","맑음",57,"333(-7)",2.2,"연령오픈","암수거"
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,9,"¾","번개왕자","BEONGAEWANGJA",3015530,74,15.8,46.6,17.8,0,0,49.6,65.4,"박성광","Park Sung Kwang","003089","제주","한국",3,"윤은옥","YUN EUN OK",116012,3.8,"R0~200","제오픈",122,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,96.2,0,0,0,0,0,0,0,"거",5,0,13,0,0,13,12,"이태용","Lee Tae Yong","002034","건조 (4%)","맑음",57,"305(-1)",16.3,"연령오픈","암수거"
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,4,"¾","한라영산","HANRAYEONGSAN",3014987,74,16.1,47.4,16.9,0,0,49,64.9,"김준호","Kim Jun Ho","003081","제주","한국",4,"양동우","Yang Dong Woo","001063",2.3,"R0~200","제오픈",129,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,96.4,0,0,0,0,0,0,0,"수",3,0,6,0,0,5,4,"강영진","Kang Young Jin","002033","건조 (4%)","맑음",57,"308(-1)",8.3,"연령오픈","암수거"
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,2,3,"백호신천","BAEKHOSINCHEON",3013476,74,16.6,48.3,16.6,0,0,48.7,64.7,"문성호","Mun Sung Ho","003029","제주","한국",5,"신상섭","Shin Sang Sub",206027,3,"R0~200","제오픈",125,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,97,0,0,0,0,0,0,0,"수",4,0,2,0,0,2,2,"김영래","Kim Young Rae","002019","건조 (4%)","맑음",57,"291(-7)",11.6,"연령오픈","암수거"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,8,"목","태왕별","TAEWANGBYEOL",3016416,74,16.5,47.8,17.3,0,0,49.3,65.2,"전현준","Jun Hyun Joon","003070","제주","한국",6,"고명아","KO MYUNG A",116017,5.8,"R0~200","제오픈",123,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,97.1,0,0,0,0,0,0,0,"거",7,0,10,0,0,8,9,"강영진","Kang Young Jin","002033","건조 (4%)","맑음",57,"305(+1)",34.5,"연령오픈","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,3,"½","수사대","SUSADAE",3017464,74,16.6,48.3,16.5,0,0,48.8,64.9,"문현진","Mun Hyeon Jin","003080","제주","한국",7,"강상우","KIM SANG WOO","001157",3.4,"R0~200","제오픈",109,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,97.1,0,0,0,0,0,0,0,"거",6,0,1,0,0,3,6,"박병진","Park Beong Jin","002028","건조 (4%)","맑음",56,"309(+1)",10.7,"연령오픈","암수거"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,5,1,"군자삼락","GUNJASAMRAK",3016259,74,16.3,47.7,17.4,0,0,49.6,65.4,"안득수","An Deuk Soo","003053","제주","한국",8,"오경보","OH KYUNG BO",106221,2,"R0~200","제오픈",128,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,97.3,0,0,0,0,0,0,0,"거",11,0,11,0,0,12,11,"심도연","Sim Do Youn","002031","건조 (4%)","맑음",57,"270(-2)",6.4,"연령오픈","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,11,1,"고질라","GODZILLA",3017571,74,16.7,48.5,16.6,0,0,49,65.1,"김경훈","KIM KYOUNG HOON","003047","제주","한국",9,"배은정","Bae Eun Jeong",116010,4.4,"R0~200","제오픈",121,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,97.5,0,0,0,0,0,0,0,"거",10,0,3,0,0,7,8,"김길홍","Kim Gil Hong","002038","건조 (4%)","맑음",56,"301(+5)",21.9,"연령오픈","암수거"
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,13,"목","새벽행진","SAEBYEOKHAENGJIN",3013189,74,16.9,48.6,16.8,0,0,48.9,64.7,"정명일","Jeong Myung Il","003044","제주","한국",10,"강태민","KANG TAE MIN","001158",11.7,"R0~200","제오픈",117,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,97.5,0,0,0,0,0,0,0,"거",8,0,5,0,0,4,3,"강태종","Gang Tae Jong","002036","건조 (4%)","맑음",57,"306(+5)",39.9,"연령오픈","암수거"
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,7,"1¼","철옹성","CHEOLONGSEONG",3014895,74,16.8,48.4,17.4,0,0,49.4,65.2,"김용섭","Kim Yong Sup","003006","제주","한국",11,"강상우","KIM SANG WOO","001157",8,"R0~200","제오픈",111,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,97.8,0,0,0,0,0,0,0,"거",12,0,12,0,0,10,10,"고영덕","Ko Young Deok","002026","건조 (4%)","맑음",57,"342()",35.3,"연령오픈","암수거"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,10,1,"최대공약수","CHOEDAEGONGYAKSU",3016290,74,17.3,48.6,17,0,0,49.3,65,"장우성","Jang Woo Sung","003055","제주","한국",12,"강인선","KANG IN SUN","001049",21,"R0~200","제오픈",112,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,97.9,0,0,0,0,0,0,0,"거",9,0,8,0,0,9,7,"김길홍","Kim Gil Hong","002038","건조 (4%)","맑음",57,"329(-4)",119.9,"연령오픈","암수거"
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마령",2496000,1248000,416000,83200000,36800000,22400000,9600000,8000000,12,8,"새벽너울","SAEBYEOKNEOUL",3013990,74,17.7,50,17.1,0,0,49.5,65.4,"원유일","Won You Il","003075","제주","한국",13,"문인환","MOON IN HWAN",116003,50.4,"R0~200","제오픈",100,20191012,"토요일",1200,"제주특별자치도지사배 클래식",7,99.5,0,0,0,0,0,0,0,"거",13,0,9,0,0,11,13,"변용호","Byoun Yong Ho","002013","건조 (4%)","맑음",57,"276(-8)",220.7,"연령오픈","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,3,"-","선물이","SEONMURI",3018072,74,17.5,49.9,17.1,0,0,17.1,32.7,"김준호","Kim Jun Ho","003081","제주","한국",1,"고명아","KO MYUNG A",116017,1.6,"600만원 이하","제6등급",0,20191012,"토요일",800,"일반",8,67,0,0,0,0,0,0,0,"암",1,0,1,0,0,1,1,"강영진","Kang Young Jin","002033","건조 (4%)","맑음",54,"292(-1)",24.4,"4세이하","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,5,3,"천제호","CHEONJEHO",3017936,74,17.7,49.6,18,0,0,18,33.5,"박성광","Park Sung Kwang","003089","제주","한국",2,"허종태","HEO JONG TAE",206031,1.2,"600만원 이하","제6등급",0,20191012,"토요일",800,"일반",8,67.6,0,0,0,0,0,0,0,"암",2,0,2,0,0,2,2,"김태준","Kim Tae Jun","002032","건조 (4%)","맑음",56,"262(-6)",1.6,"4세이하","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,6,4,"불빛최강","BULBITCHOEGANG",3017944,74,18.5,50.3,18.1,0,0,18.1,33.5,"강수한","Kang Su Han","003077","제주","한국",3,"오경보","OH KYUNG BO",106221,1.7,"600만원 이하","제6등급",0,20191012,"토요일",800,"일반",8,68.4,0,0,0,0,0,0,0,"수",3,0,3,0,0,3,3,"심도연","Sim Do Youn","002031","건조 (4%)","맑음",57,"271(-7)",6.1,"4세이하","암수거"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,4,5,"테마","THEME",3017292,74,18.6,51.2,18.2,0,0,18.2,34.2,"박기영","Park Ki Young","003009","제주","한국",4,"고상운","KO SANG UN","001175",4.4,"600만원 이하","제6등급",0,20191012,"토요일",800,"일반",8,69.4,0,0,0,0,0,0,0,"거",4,0,4,0,0,4,4,"백인호","Baek In Ho","002025","건조 (4%)","맑음",57,"285(-2)",20.6,"4세이하","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,7,5,"레드이글","REDEAGLE",3017949,74,18.6,52,18.4,0,0,18.4,35,"김경휴","Kim Gyeong Hyu","003079","제주","한국",5,"최광식","CHOI KWANG SIK",206002,7.3,"600만원 이하","제6등급",0,20191012,"토요일",800,"일반",8,70.4,0,0,0,0,0,0,0,"암",5,0,5,0,0,5,5,"한상배","Han Sang Bae","002023","건조 (4%)","맑음",54,"305(-15)",22.8,"4세이하","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,2,5,"달그림자","DALGEURIMJA",3018112,74,18.7,52.5,18.8,0,0,18.8,35.3,"임재광","Lim Jae Kwang","003087","제주","한국",6,"김용수","KIM YONG SOO","001006",1.6,"600만원 이하","제6등급",0,20191012,"토요일",800,"일반",8,71.3,0,0,0,0,0,0,0,"암",7,0,6,0,0,6,6,"박병진","Park Beong Jin","002028","건조 (4%)","맑음",53,"272(-1)",5.6,"4세이하","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,8,"1½","레드레이저","REDLASER",3018189,74,19.1,52.8,18.8,0,0,18.8,35.3,"김경훈","KIM KYOUNG HOON","003047","제주","한국",7,"문석현","Moon Seok Hyun",206017,6.9,"600만원 이하","제6등급",0,20191012,"토요일",800,"일반",8,71.6,0,0,0,0,0,0,0,"수",6,0,7,0,0,7,7,"김길홍","Kim Gil Hong","002038","건조 (4%)","맑음",55,"274(+7)",19.8,"4세이하","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,9,5,"강남소년","GANGNAMSONYEON",3018175,74,18.9,52.9,19.7,0,0,19.7,36.5,"김다영","Kim Da Young","003073","제주","한국",8,"고임계","Ko Yim Gye","001185",2.3,"600만원 이하","제6등급",0,20191012,"토요일",800,"일반",8,72.6,0,0,0,0,0,0,0,"수",8,0,9,0,0,9,9,"이준호","Lee Joon Ho","002029","건조 (4%)","맑음",56,"263(+2)",12.7,"4세이하","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,1,"¾","번개신천","BEONGAESINCHEON",3017878,74,18.8,53.4,19.3,0,0,19.3,36.2,"권육","Kwon Yuk","003034","제주","한국",9,"윤은옥","YUN EUN OK",116012,7.4,"600만원 이하","제6등급",0,20191012,"토요일",800,"일반",8,72.7,0,0,0,0,0,0,0,"암",9,0,8,0,0,8,8,"고성동","Ko Sung Dong","002008","건조 (4%)","맑음",54,"274(-2)",38.1,"4세이하","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,5,"-","엔트리","ENTRY",3018179,73,17.9,50.4,18.3,0,0,18.3,34.1,"장우성","Jang Woo Sung","003055","제주","한국",1,"조경수","Cho Kyung Soo",116005,2.1,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,68.7,0,0,0,0,0,0,0,"수",2,0,4,0,0,4,4,"변용호","Byoun Yong Ho","002013","건조 (4%)","맑음",55,"234(-10)",7.9,"4세이하","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,4,"1¾","상가불패","SANGGABULPAE",3017856,73,18.2,51.1,18,0,0,18,33.9,"김준호","Kim Jun Ho","003081","제주","한국",2,"변영관","BOUN YOUNG GOAN",206021,1.4,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,69.1,0,0,0,0,0,0,0,"거",3,0,3,0,0,3,3,"김영래","Kim Young Rae","002019","건조 (4%)","맑음",56,"291(-6)",3.5,"4세이하","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,1,"2½","명성대로","MYEONGSEONGDAERO",3017847,73,19.2,51.8,17.7,0,0,17.7,33.2,"임재광","Lim Jae Kwang","003087","제주","한국",3,"이승훈","LEE SEUNG HUN",116024,1.8,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,69.5,0,0,0,0,0,0,0,"암",1,0,1,0,0,1,1,"박병진","Park Beong Jin","002028","건조 (4%)","맑음",55,"257(-2)",4.5,"4세이하","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,10,"2½","북풍한설","BUKPUNGHANSEOL",3018090,73,18.8,51.5,18.5,0,0,18.5,34.4,"유미라","Yoo Mi Ra","003088","제주","한국",4,"강재필","KANG JEA PIL",118025,3,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,70,0,0,0,0,0,0,0,"암",4,0,7,0,0,7,7,"한상배","Han Sang Bae","002023","건조 (4%)","맑음",55,"279(-2)",8.7,"4세이하","암수거"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,8,3,"새로운미래","SAEROUNMIRAE",3017775,73,19.3,52.2,18.3,0,0,18.3,34.3,"김재원","Kim Jae Won","003091","제주","한국",5,"한성택","HAN SUNG TAEK","001066",1.6,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,70.5,0,0,0,0,0,0,0,"암",5,0,5,0,0,5,5,"이준호","Lee Joon Ho","002029","건조 (4%)","맑음",53,"269(-5)",5.6,"4세이하","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,9,1,"쌍용전설","SSANGYONGJEONSEOL",3017904,73,19,52.2,18.5,0,0,18.5,34.6,"문성호","Mun Sung Ho","003029","제주","한국",6,"쌍용통운","SSANGYONG EXPRESS CO., LTD",117050,4.3,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,70.7,0,0,0,0,0,0,0,"수",8,0,8,0,0,8,8,"좌윤철","Jwa Yun Chyoul","002009","건조 (4%)","맑음",55,"270(+2)",14.6,"4세이하","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,7,"2½","늑대여왕","NEUKDAEYEOWANG",3018221,73,19.9,53.5,17.7,0,0,17.7,33.6,"문현진","Mun Hyeon Jin","003080","제주","한국",7,"김중은","KIM JOONG EUN",116059,2.4,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,71.2,0,0,0,0,0,0,0,"암",6,0,2,0,0,2,2,"김성오","Kim Sung Oh","002024","건조 (4%)","맑음",54,"312(+12)",5.8,"4세이하","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,3,3,"꼬마신사","KKOMASINSA",3018163,73,20.2,53.3,18.5,0,0,18.5,34.4,"이성민","Lee Sung Min","003092","제주","한국",8,"이창주","LEE CHANG JU",206044,6.2,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,71.8,0,0,0,0,0,0,0,"거",7,0,6,0,0,6,6,"윤덕상","Youn Duk Sang","002021","건조 (4%)","맑음",54,"243(+8)",32.1,"4세이하","암수거"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,2,4,"엄지전설","EOMJIJEONSEOL",3017283,73,20.1,53.7,18.9,0,0,18.9,34.8,"배성아","Bae Seonga","003074","제주","한국",9,"이용대","Lee Yong Dae","001048",5.6,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,72.6,0,0,0,0,0,0,0,"암",9,0,9,0,0,9,9,"강대은","Kang Dae Eun","002027","건조 (4%)","맑음",54,"256(-5)",39.1,"4세이하","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,6084000,2691000,1638000,702000,585000,6,9,"파란하늘","PARANHANEUL",3018183,73,21.1,55.4,18.9,0,0,18.9,35.4,"김용섭","Kim Yong Sup","003006","제주","한국",10,"강춘기","KANG CHUN KI","001009",11.5,"600만원 이하","제6등급",0,20191011,"금요일",800,"일반",1,74.3,0,0,0,0,0,0,0,"암",10,0,10,0,0,10,10,"최기호","Choi Gi Ho","002030","건조 (4%)","맑음",54,"274()",51.9,"4세이하","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,2,"-","진선진미","JINSEONJINMI",3018002,73,16.5,47.9,17.5,0,0,17.5,33.3,"전현준","Jun Hyun Joon","003070","제주","한국",1,"김홍천","KIM HONG CHUN","001096",1.3,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,65.4,0,0,0,0,0,0,0,"수",1,0,1,0,0,1,1,"김길홍","Kim Gil Hong","002038","건조 (4%)","맑음",55,"264(-7)",8.5,"연령오픈","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,6,1,"미듬의별","MIDEUMUIBYEOL",3018104,73,16,47.5,18.1,0,0,18.1,34.2,"나유나","Na Yu Na","003066","제주","한국",2,"미듬종합","MIDEUM","001187",1,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,65.6,0,0,0,0,0,0,0,"암",3,0,6,0,0,6,6,"고성동","Ko Sung Dong","002008","건조 (4%)","맑음",57,"281(-1)",1.2,"연령오픈","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,3,4,"흥부세상","HEUNGBUSESANG",3017818,73,17.3,49,17.5,0,0,17.5,33.3,"김대연","Kim Dae Youn","003028","제주","한국",3,"신영미","SHIN YOUNG MI",117045,2.1,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,66.5,0,0,0,0,0,0,0,"암",2,0,2,0,0,2,2,"김태준","Kim Tae Jun","002032","건조 (4%)","맑음",57,"285(-1)",13.4,"연령오픈","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,1,4,"서부평정","SEOBUPYEONGJEONG",3018194,73,16.7,49.3,17.8,0,0,17.8,33.8,"이소연","Lee So Yeon","003093","제주","한국",4,"변창순","BYUN CHANG SOON","001069",2.5,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,67.1,0,0,0,0,0,0,0,"수",4,0,3,0,0,3,3,"좌윤철","Jwa Yun Chyoul","002009","건조 (4%)","맑음",54,"272(+1)",29.8,"연령오픈","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,7,"2½","백두세상","BAEKDUSESANG",3017785,73,17.2,49.3,18.3,0,0,18.3,34.5,"강수한","Kang Su Han","003077","제주","한국",5,"김영구","Kim Young Goo",206015,4.7,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,67.6,0,0,0,0,0,0,0,"암",5,0,8,0,0,8,10,"김영래","Kim Young Rae","002019","건조 (4%)","맑음",55,"308(-3)",25.2,"연령오픈","암수거"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,8,"목","서부최강","SEOBUCHOEGANG",3017268,73,16.9,49.4,18.3,0,0,18.3,34.4,"김재원","Kim Jae Won","003091","제주","한국",6,"부건영","Bu Gun Young",116021,6.7,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,67.7,0,0,0,0,0,0,0,"거",9,0,7,0,0,7,7,"이준호","Lee Joon Ho","002029","건조 (4%)","맑음",57,"240(-5)",32.9,"연령오픈","암수거"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,5,"머리","초인전설","CHOINJEONSEOL",3017328,73,17,49.6,18.1,0,0,18.1,34.2,"장우성","Jang Woo Sung","003055","제주","한국",7,"김호영","KIM HO YEONG","001164",10.6,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,67.7,0,0,0,0,0,0,0,"수",6,0,5,0,0,5,5,"변용호","Byoun Yong Ho","002013","건조 (4%)","맑음",57,"266(+3)",39.2,"연령오픈","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,4,7,"번개매","BEONGAEMAE",3017662,73,18.4,51.3,17.8,0,0,17.8,34,"안득수","An Deuk Soo","003053","제주","한국",8,"윤은옥","YUN EUN OK",116012,15.5,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,69.1,0,0,0,0,0,0,0,"암",7,0,4,0,0,4,4,"심도연","Sim Do Youn","002031","건조 (4%)","맑음",54,"227(-6)",33.7,"연령오픈","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,9,"머리","실력행사","SILLYEOKAENGSA",3018013,73,18.4,50.8,18.3,0,0,18.3,34.4,"김준호","Kim Jun Ho","003081","제주","한국",9,"오행국","OH HAENG GUK",206041,3.5,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,69.1,0,0,0,0,0,0,0,"거",8,0,9,0,0,9,8,"한상배","Han Sang Bae","002023","건조 (4%)","맑음",57,"277(+1)",31.4,"연령오픈","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정B",0,0,0,6084000,2691000,1638000,702000,585000,10,"1¾","역작","YEOKJAK",3017606,73,18.5,51.1,18.3,0,0,18.3,34.4,"이성민","Lee Sung Min","003092","제주","한국",10,"이창주","LEE CHANG JU",206044,9.6,"1200만원 이하","제6등급",0,20191011,"금요일",800,"일반",2,69.4,0,0,0,0,0,0,0,"거",10,0,10,0,0,10,9,"윤덕상","Youn Duk Sang","002021","건조 (4%)","맑음",54,"247(+2)",41.6,"연령오픈","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"핸디캡",0,0,0,9724000,4301000,2618000,1122000,935000,4,"-","힐링파트","HEALINGPART",3017933,73,17.1,47.7,16.7,0,0,16.7,31.7,"문현진","Mun Hyeon Jin","003080","제주","한국",1,"고상윤","KO SANG YOUN","001038",1,"R0~30","제5등급",30,20191011,"금요일",800,"헌마공신 김만일 기념",3,64.4,0,0,0,0,0,0,0,"암",1,0,1,0,0,1,1,"고영덕","Ko Young Deok","002026","건조 (4%)","맑음",58,"295()",1.2,"연령오픈","암수거"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"핸디캡",0,0,0,9724000,4301000,2618000,1122000,935000,6,6,"특급용병","TEUKGEUBYONGBYEONG",3018061,73,17.5,48.4,17.1,0,0,17.1,32.3,"권동석","KWON DONG SEOK","003062","제주","한국",2,"오경보","OH KYUNG BO",106221,3.2,"R0~30","제5등급",30,20191011,"금요일",800,"헌마공신 김만일 기념",3,65.5,0,0,0,0,0,0,0,"수",3,0,4,0,0,4,4,"심도연","Sim Do Youn","002031","건조 (4%)","맑음",58,"257()",36,"연령오픈","암수거"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"핸디캡",0,0,0,9724000,4301000,2618000,1122000,935000,2,1,"독주시대","DOKJUSIDAE",3017546,73,18,48.8,16.9,0,0,16.9,32,"김준호","Kim Jun Ho","003081","제주","한국",3,"김홍천","KIM HONG CHUN","001096",1.8,"R0~30","제5등급",29,20191011,"금요일",800,"헌마공신 김만일 기념",3,65.7,0,0,0,0,0,0,0,"암",2,0,2,0,0,2,2,"박병진","Park Beong Jin","002028","건조 (4%)","맑음",57.5,"277(-5)",9.8,"연령오픈","암수거"
