age,hrNo,jkNo,owNo,rcDist,sex,trNo,track,weather,wgHr,winOdds,rcNo,rcDate,hrName,rcTime,predicted_time
5,42141,80580,119041,1400,1,70127,2,1.0,451,101.4,5,20230106,런앤드건,87.7,71.96300267724652
3,46198,80484,105040,1400,2,70173,2,1.0,464,1.1,5,20230106,월드레전드,87.9,71.96300267724652
5,42346,80379,105133,1400,3,70194,2,1.0,479,158.5,5,20230106,그레이트원,88.1,71.96300267724652
4,44523,80431,117004,1400,2,70130,2,1.0,536,46.7,5,20230106,아델스텔라,88.2,71.96300267724652
4,43753,80381,114017,1400,2,70123,2,1.0,531,15.1,5,20230106,브라보함양,88.6,71.96300267724652
3,45784,80423,105127,1400,2,70130,2,1.0,481,11.2,5,20230106,버디버디,89.6,71.96300267724652
5,42022,80568,104133,1400,1,70086,2,1.0,462,24.8,5,20230106,마이송,89.6,71.96300267724652
5,43414,80606,105008,1400,2,70134,2,1.0,470,69.9,5,20230106,최강무지개,89.6,71.96300267724652
4,43833,80607,111082,1400,1,70132,2,1.0,473,15.4,5,20230106,타이탄케이,89.7,71.96300267724652
5,41990,80604,105038,1400,2,70142,2,1.0,482,141.4,5,20230106,머니백,89.7,71.96300267724652
6,44949,80566,114029,1400,1,70132,2,1.0,447,145.8,5,20230106,할리우드퀸,89.8,71.96300267724652
4,43874,80403,112048,1400,2,70136,2,1.0,510,98.8,5,20230106,특급캠프,90.5,71.96300267724652
3,46373,80431,122022,1300,1,70123,2,1.0,473,2.0,6,20230106,골드천사,81.6,71.96300267724652
3,46534,80565,109137,1300,2,70194,2,1.0,497,13.6,6,20230106,베스트듀오,82.1,71.96300267724652
4,44040,80568,106114,1300,1,70134,2,1.0,432,5.6,6,20230106,백구,82.1,71.96300267724652
5,42192,80588,106114,1300,3,70186,2,1.0,500,62.0,6,20230106,굿스타,82.7,71.96300267724652
5,42033,80580,112296,1300,1,70194,2,1.0,476,46.8,6,20230106,서부퀸,82.9,71.96300267724652
5,43095,80606,112297,1300,3,70128,2,1.0,526,41.4,6,20230106,영광의라이더,83.1,71.96300267724652
4,44593,80566,105040,1300,3,70136,2,1.0,489,12.1,6,20230106,골든선더볼트,83.1,71.96300267724652
5,43287,80296,106089,1300,2,70127,2,1.0,505,29.7,6,20230106,해브어굿타임,83.2,71.96300267724652
3,45324,80423,103007,1300,2,70130,2,1.0,473,6.0,6,20230106,사바하,83.6,71.96300267724652
4,44437,80381,215356,1300,3,70125,2,1.0,470,62.9,6,20230106,한라백두,83.9,71.96300267724652
3,45387,80403,104095,1300,3,70125,2,1.0,498,25.4,6,20230106,담양의신,84.1,71.96300267724652
4,43842,80604,122027,1300,3,70134,2,1.0,503,10.8,6,20230106,쌕쌕이,84.9,71.96300267724652
3,45982,80484,110056,1200,1,70121,2,1.0,459,1.6,7,20230106,골든플러스,74.9,71.96300267724652
4,45041,80607,122022,1200,1,70133,2,1.0,478,11.0,7,20230106,우승여걸,75.0,71.96300267724652
5,42701,80566,105137,1200,1,70138,2,1.0,415,18.2,7,20230106,투투라임,75.6,71.96300267724652
3,45857,80403,65079,1200,1,70127,2,1.0,440,7.4,7,20230106,브레드히트,75.7,71.96300267724652
4,44693,80565,105137,1200,1,70134,2,1.0,474,23.9,7,20230106,투투코인,76.4,71.96300267724652
6,41021,80296,106171,1200,1,70132,2,1.0,471,99.6,7,20230106,오메가걸,76.5,71.96300267724652
6,41471,80588,115009,1200,1,70223,2,1.0,459,25.8,7,20230106,아너퀸,76.6,71.96300267724652
4,45039,80431,104127,1200,1,70226,2,1.0,488,7.9,7,20230106,하늘미소,76.8,71.96300267724652
6,40723,80606,114035,1200,1,70132,2,1.0,516,31.7,7,20230106,에이원스,77.0,71.96300267724652
4,44071,80568,65082,1200,1,70134,2,1.0,422,60.9,7,20230106,풍운조화,77.4,71.96300267724652
4,44146,80604,104133,1200,1,70086,2,1.0,485,12.2,7,20230106,감동에너지,77.6,71.96300267724652
5,43176,80601,121059,1200,1,70143,2,1.0,488,77.0,7,20230106,최강두드림,77.6,71.96300267724652
4,44798,80607,109137,1400,3,70133,2,1.0,489,13.4,8,20230106,메니피송,87.2,71.96300267724652
7,39567,80379,112004,1400,2,70128,2,1.0,515,71.3,8,20230106,천년의약속,87.7,71.96300267724652
4,43793,80431,110058,1400,3,70126,2,1.0,523,2.3,8,20230106,캡틴골드,88.0,71.96300267724652
3,46149,80568,104087,1400,1,70123,2,1.0,457,5.0,8,20230106,한센코드걸,88.1,71.96300267724652
6,40286,80604,104133,1400,1,70086,2,1.0,424,22.2,8,20230106,아침빛,88.1,71.96300267724652
4,43702,80565,109142,1400,1,70134,2,1.0,487,8.1,8,20230106,비케이뉴문,88.2,71.96300267724652
5,45669,80601,112004,1400,3,70194,2,1.0,511,66.4,8,20230106,허니드래건,88.6,71.96300267724652
4,44484,80566,106278,1400,2,70134,2,1.0,501,53.3,8,20230106,동부월드,89.0,71.96300267724652
6,43552,80588,112021,1400,1,70186,2,1.0,500,112.3,8,20230106,퀸마블이지,89.0,71.96300267724652
4,44861,80606,104117,1400,2,70180,2,1.0,476,5.3,8,20230106,켄드릭,89.4,71.96300267724652
4,44043,80484,104069,1400,1,70223,2,1.0,457,8.9,8,20230106,상임여왕,89.8,71.96300267724652
4,46426,80580,115005,1400,1,70246,2,1.0,469,132.1,8,20230106,세이하트,91.0,71.96300267724652
5,42306,80484,106171,1800,3,70123,2,1.0,547,4.4,9,20230106,스타아이,116.3,71.96300267724652
3,46325,80423,105127,1800,2,70130,2,1.0,524,1.8,9,20230106,베텔게우스,117.0,74.67123687281224
5,43291,80607,117002,1800,3,70130,2,1.0,440,14.7,9,20230106,닥터페이스,117.0,71.96300267724652
8,37688,80606,105136,1800,3,70224,2,1.0,514,36.1,9,20230106,기적의적토마,117.1,71.96300267724652
6,40603,80565,104098,1800,2,70125,2,1.0,460,27.5,9,20230106,선더킹,117.4,71.96300267724652
7,39469,80566,118011,1800,2,70128,2,1.0,492,29.8,9,20230106,체인지백,117.6,71.96300267724652
4,44191,80604,121051,1800,2,70086,2,1.0,472,19.8,9,20230106,은성영웅,118.1,110.41227874045099
6,40796,80568,121021,1800,2,70180,2,1.0,475,7.3,9,20230106,트라이엄프킹,118.2,71.96300267724652
5,42361,80381,120001,1800,2,70086,2,1.0,458,143.8,9,20230106,청호리더,118.3,71.96300267724652
5,42257,80601,117004,1800,2,70136,2,1.0,537,37.1,9,20230106,톱아델,118.6,71.96300267724652
4,43478,80379,105104,1800,2,70121,2,1.0,481,51.4,9,20230106,매직위스퍼,119.1,110.41227874045099
4,43867,80431,104127,1800,2,70125,2,1.0,497,13.2,9,20230106,하늘전사,120.0,110.41227874045099
4,45026,80484,112044,1600,3,70123,2,1.0,527,5.1,10,20230106,월드포에이,101.1,71.96300267724652
4,43947,80607,104117,1600,2,70180,2,1.0,479,4.7,10,20230106,주말보배,102.4,71.96300267724652
4,44256,80565,112019,1600,2,70138,2,1.0,509,9.3,10,20230106,용가리,102.7,71.96300267724652
5,42341,80588,110061,1600,1,70246,2,1.0,435,35.8,10,20230106,함안여항산,102.7,71.96300267724652
6,41633,80604,111085,1600,2,70143,2,1.0,497,22.2,10,20230106,트리플스톰,102.8,71.96300267724652
5,42439,80606,121058,1600,3,70134,2,1.0,468,35.5,10,20230106,소리태풍,103.0,71.96300267724652
6,40565,80566,104096,1600,2,70136,2,1.0,493,10.6,10,20230106,타핏원더풀,103.2,71.96300267724652
3,50123,80568,112292,1600,2,70121,2,1.0,482,2.4,10,20230106,아이윌더스타,103.6,71.96300267724652
6,40862,80580,112288,1600,1,70127,2,1.0,441,131.5,10,20230106,퍼스트스타,104.0,71.96300267724652
4,44854,80403,104154,1600,1,70194,2,1.0,519,16.6,10,20230106,딕시밴드,104.0,71.96300267724652
4,44161,80423,117004,1600,3,70130,2,1.0,507,22.4,10,20230106,아델보스,104.4,71.96300267724652
5,43084,80431,110051,1600,1,70133,2,1.0,455,103.5,10,20230106,태풍이,104.9,71.96300267724652
3,46189,80550,113016,1300,2,70144,10,1.0,474,3.0,1,20230129,늘가을,84.0,71.96300267724652
3,46610,80486,10226,1300,1,70110,10,1.0,453,1.7,1,20230129,터치참,84.3,71.96300267724652
3,45575,80342,65154,1300,2,70166,10,1.0,498,7.8,1,20230129,인디언의별,85.0,71.96300267724652
3,45341,80417,121002,1300,1,70199,10,1.0,456,80.7,1,20230129,스마트그린,85.0,71.96300267724652
3,45368,80513,111067,1300,2,70053,10,1.0,456,38.3,1,20230129,베스트클론,85.2,71.96300267724652
3,45444,80473,104112,1300,1,70225,10,1.0,464,69.5,1,20230129,성실핑크,85.6,71.96300267724652
3,46118,80533,104011,1300,2,70197,10,1.0,443,25.2,1,20230129,카리즈마,86.3,71.96300267724652
3,45815,80547,106204,1300,2,70144,10,1.0,470,140.3,1,20230129,원더풀리걸,86.4,71.96300267724652
3,46597,80100,121021,1300,1,70152,10,1.0,475,60.8,1,20230129,내추럴클래스,87.2,71.96300267724652
3,46207,80337,116054,1300,1,70170,10,1.0,444,80.9,1,20230129,태평무,88.0,71.96300267724652
3,45791,80587,116057,1300,1,70091,10,1.0,459,23.1,1,20230129,바로챔피언,88.1,71.96300267724652
3,45547,80603,10587,1300,2,70165,10,1.0,461,46.3,1,20230129,대장별,0.0,71.96300267724652
3,45535,80587,105231,1200,2,70149,10,1.0,519,7.5,2,20230129,금전사,76.9,71.96300267724652
3,45555,80486,10355,1200,2,70175,10,1.0,472,6.1,2,20230129,컴플리트리더,77.4,71.96300267724652
3,45721,80100,121055,1200,3,70167,10,1.0,472,7.1,2,20230129,체크포인트,78.3,71.96300267724652
3,46294,80547,106084,1200,1,70179,10,1.0,477,55.9,2,20230129,새벽불빛,78.4,71.96300267724652
3,45798,80512,105208,1200,2,70144,10,1.0,494,25.2,2,20230129,디스위켄드,78.6,71.96300267724652
3,46461,80435,121053,1200,2,70115,10,1.0,436,2.4,2,20230129,탐라최강자,78.8,71.96300267724652
3,46390,80476,104102,1200,2,70160,10,1.0,424,20.6,2,20230129,검의전설,78.9,71.96300267724652
3,45235,80550,122001,1200,2,70177,10,1.0,476,5.5,2,20230129,팬시플레이,79.4,71.96300267724652
3,45419,80473,104112,1200,1,70225,10,1.0,490,36.4,2,20230129,성실인동,80.1,71.96300267724652
3,45824,80582,106272,1200,3,70157,10,1.0,442,59.9,2,20230129,트롤,80.8,71.96300267724652
3,45487,80513,110058,1200,2,70182,10,1.0,474,17.3,2,20230129,파이어굿,81.5,71.96300267724652
3,46333,80533,65067,1200,2,70177,10,1.0,446,88.1,2,20230129,탱글이,83.0,71.96300267724652
3,46156,80529,111007,1200,1,70181,10,1.0,436,3.6,3,20230129,비트러너,76.2,71.96300267724652
3,45263,80603,118001,1200,1,70165,10,1.0,430,6.9,3,20230129,메니포켓,77.4,71.96300267724652
3,1412362,80533,113134,1200,1,70157,10,1.0,456,21.0,3,20230129,골든플라잉,77.5,71.96300267724652
3,46197,80417,118020,1200,1,70170,10,1.0,448,41.6,3,20230129,럭키허니,77.8,71.96300267724652
3,45856,80476,111044,1200,2,70200,10,1.0,472,1.5,3,20230129,장산스포,77.9,71.96300267724652
3,45735,80361,121005,1200,1,70164,10,1.0,445,35.8,3,20230129,클레어퀸,78.3,71.96300267724652
3,46596,80587,109017,1200,1,70144,10,1.0,407,82.9,3,20230129,천권챗,79.0,71.96300267724652
3,45432,80550,105208,1200,1,70144,10,1.0,443,80.2,3,20230129,딘시챔프,79.0,71.96300267724652
3,45890,80515,111006,1200,1,70146,10,1.0,474,34.3,3,20230129,당당한선택,85.2,71.96300267724652
3,45274,80530,105249,1200,1,70117,10,1.0,478,0.0,3,20230129,걸작투어,0.0,71.96300267724652
3,45995,80456,117014,1200,1,70157,10,1.0,0,0.0,3,20230129,그린스펙터,0.0,0.0
3,45288,80579,117030,1200,3,70117,10,1.0,0,0.0,3,20230129,파토스,0.0,0.0
4,43995,80405,117021,1300,1,70115,10,1.0,476,12.5,4,20230129,그린백,82.6,71.96300267724652
4,44270,80598,105212,1300,1,70164,10,1.0,475,6.2,4,20230129,더페이버릿,82.8,71.96300267724652
3,45957,80529,10815,1300,1,70148,10,1.0,482,9.0,4,20230129,두손클래식,82.8,71.96300267724652
3,45626,80562,113110,1300,1,70149,10,1.0,467,2.3,4,20230129,점순이고,82.8,71.96300267724652
3,45424,80513,111034,1300,1,70197,10,1.0,442,7.9,4,20230129,투어퀸,83.2,71.96300267724652
4,44392,80550,109017,1300,1,70144,10,1.0,471,46.2,4,20230129,천은총,83.3,71.96300267724652
5,42564,80547,117014,1300,1,70157,10,1.0,471,14.9,4,20230129,그린필스타,83.5,71.96300267724652
4,44531,80103,214706,1300,1,70096,10,1.0,458,25.2,4,20230129,채플프린세스,84.1,71.96300267724652
6,41396,80578,111051,1300,1,70160,10,1.0,451,22.6,4,20230129,세명강자,84.3,71.96300267724652
3,46551,80576,105222,1300,1,70163,10,1.0,507,6.4,4,20230129,피닉스서브,84.7,71.96300267724652
4,44728,80417,106272,1300,1,70098,10,1.0,456,72.8,4,20230129,희망오름,85.4,71.96300267724652
3,45717,80579,10498,1300,1,70244,10,1.0,0,0.0,4,20230129,원더풀슬루,0.0,0.0
5,42675,80122,105163,1700,3,70174,10,1.0,489,13.6,5,20230129,킹심바,113.6,71.96300267724652
4,44546,80100,65096,1700,2,70150,10,1.0,499,18.3,5,20230129,금성환희,113.6,71.96300267724652
4,43776,80434,119016,1700,2,70168,10,1.0,524,12.1,5,20230129,은혜레코드,113.8,71.96300267724652
4,44111,80608,116036,1700,2,70098,10,1.0,454,21.7,5,20230129,러너몬스터,114.0,71.96300267724652
4,44650,80339,65116,1700,1,70166,10,1.0,490,13.6,5,20230129,감곡선샤인,114.0,71.96300267724652
5,42498,80576,106296,1700,3,70225,10,1.0,478,2.1,5,20230129,원더풀조이,114.2,71.96300267724652
3,45516,80533,117038,1700,2,70197,10,1.0,507,7.1,5,20230129,금아파이어리,114.4,71.96300267724652
6,41249,80473,121021,1700,3,70163,10,1.0,507,16.3,5,20230129,리얼팩,114.6,71.96300267724652
6,40582,80337,119021,1700,1,70110,10,1.0,464,28.0,5,20230129,해피나이스,114.6,71.96300267724652
6,40269,80550,105180,1700,2,70177,10,1.0,499,16.2,5,20230129,페더럴킹,114.8,71.96300267724652
5,43398,80547,65160,1700,2,70179,10,1.0,497,7.7,5,20230129,블랙참,115.4,71.96300267724652
6,40261,80515,106204,1700,1,70198,10,1.0,431,63.6,5,20230129,원더풀캣,115.5,71.96300267724652
3,45177,80576,122001,1600,2,70098,10,1.0,497,2.0,6,20230129,너트플레이,103.9,71.96300267724652
3,50040,80584,116058,1600,2,70146,10,1.0,478,4.3,6,20230129,파르키우스,104.2,71.96300267724652
3,45697,80103,117014,1600,1,70145,10,1.0,512,9.2,6,20230129,그린스파크,104.7,71.96300267724652
5,42594,80593,112286,1600,3,70181,10,1.0,485,28.4,6,20230129,아이스스타,105.0,71.96300267724652
6,41376,80547,104112,1600,1,70265,10,1.0,524,21.1,6,20230129,성실머니,105.7,71.96300267724652
5,43100,80294,10611,1600,3,70085,10,1.0,478,38.9,6,20230129,글로벌스톰,105.7,71.96300267724652
3,45283,80417,113032,1600,2,70170,10,1.0,509,5.9,6,20230129,토호스카이,105.7,71.96300267724652
4,44800,80578,65122,1600,2,70200,10,1.0,461,69.5,6,20230129,디바인퓨처즈,105.7,71.96300267724652
4,43994,80405,111067,1600,1,70053,10,1.0,434,13.3,6,20230129,베스트매드캠,105.8,71.96300267724652
5,43160,80434,119034,1600,2,70175,10,1.0,467,22.3,6,20230129,천비성,107.1,71.96300267724652
3,46614,80476,122001,1200,2,70177,10,1.0,480,5.0,7,20230129,스틸플레이,75.7,71.96300267724652
3,45635,80529,10611,1200,2,70085,10,1.0,434,5.6,7,20230129,글로벌파워,76.3,71.96300267724652
4,44544,80513,111067,1200,1,70115,10,1.0,493,4.7,7,20230129,베스트토치,76.6,71.96300267724652
4,44004,80550,216306,1200,2,70144,10,1.0,477,6.5,7,20230129,런던스카이,76.8,71.96300267724652
4,44617,80530,110034,1200,1,70175,10,1.0,438,22.1,7,20230129,클래식스타,76.9,71.96300267724652
4,44478,80473,121021,1200,2,70163,10,1.0,454,12.9,7,20230129,탱자,77.1,71.96300267724652
3,45576,80562,65154,1200,1,70117,10,1.0,518,6.3,7,20230129,아이스크림,77.3,71.96300267724652
5,42212,80587,114021,1200,2,70165,10,1.0,489,37.8,7,20230129,바람과함께,77.7,71.96300267724652
5,42313,80533,215035,1200,1,70167,10,1.0,478,74.0,7,20230129,화이트윙,78.1,71.96300267724652
3,45820,80417,122001,1200,1,70115,10,1.0,454,7.6,7,20230129,칠산대교,78.3,71.96300267724652
5,42293,80598,116049,1200,2,70181,10,1.0,503,24.3,7,20230129,빅에너지,78.4,71.96300267724652
6,40512,80578,121019,1200,1,70199,10,1.0,433,86.2,7,20230129,송암캣,79.7,71.96300267724652
4,45162,80513,110034,1200,2,70179,10,1.0,483,47.1,8,20230129,와우와우,73.7,71.96300267724652
5,42917,80584,111044,1200,2,70200,10,1.0,522,22.8,8,20230129,장산레이저,74.0,71.96300267724652
6,40560,80103,106025,1200,1,70095,10,1.0,452,4.9,8,20230129,라온퍼스트,74.1,71.96300267724652
6,41082,80562,109027,1200,1,70168,10,1.0,551,6.1,8,20230129,위시미,74.2,71.96300267724652
6,40653,80456,106047,1200,3,70143,10,1.0,502,23.5,8,20230129,[부산경남]해피피버,74.2,71.96300267724652
5,42821,80339,104040,1200,2,70177,10,1.0,504,5.0,8,20230129,대한질주,74.3,71.96300267724652
4,43978,80361,106025,1200,1,70095,10,1.0,455,2.2,8,20230129,라온더스퍼트,74.5,71.96300267724652
5,43315,80476,111053,1200,2,70149,10,1.0,460,41.7,8,20230129,코브라볼,74.6,71.96300267724652
6,40909,80576,110003,1200,3,70165,10,1.0,502,17.5,8,20230129,이스트제트,74.6,71.96300267724652
4,44527,80405,111067,1200,3,70181,10,1.0,470,109.1,8,20230129,포에버드림,75.2,71.96300267724652
8,37040,80417,105239,1200,2,70225,10,1.0,481,144.9,8,20230129,마스크,75.8,78.10798647878204
7,38910,80582,112270,1200,2,70265,10,1.0,552,74.9,8,20230129,도끼블레이드,77.4,71.96300267724652
4,43725,80582,10516,1800,3,70244,10,1.0,488,3.4,9,20230129,남산호랑이,120.0,110.41227874045099
5,42869,80608,121063,1800,2,70110,10,1.0,474,20.2,9,20230129,홀리데이참,120.2,71.96300267724652
6,41644,80587,65160,1800,3,70160,10,1.0,523,50.2,9,20230129,블루참,120.4,71.96300267724652
4,44473,80103,122009,1800,3,70094,10,1.0,483,19.4,9,20230129,한강보스,120.4,110.41227874045099
6,41903,80476,111007,1800,3,70181,10,1.0,460,18.3,9,20230129,천군,121.1,71.96300267724652
6,41857,80434,104040,1800,2,70225,10,1.0,486,47.4,9,20230129,퍼스트드림,121.2,71.96300267724652
5,44742,80435,106045,1800,3,70115,10,1.0,464,22.7,9,20230129,베링맨,121.3,71.96300267724652
4,44067,80405,110058,1800,2,70179,10,1.0,496,3.8,9,20230129,월드레이서,121.5,110.41227874045099
4,44003,80122,121021,1800,3,70152,10,1.0,468,11.3,9,20230129,국대클래스,121.6,110.41227874045099
5,43416,80417,106255,1800,3,70161,10,1.0,514,6.6,9,20230129,논스톱기상,122.1,71.96300267724652
3,45194,80562,105250,1800,2,70108,10,1.0,488,5.0,9,20230129,나노메타,123.0,74.67123687281224
5,42785,80533,106079,1800,1,70167,10,1.0,486,93.3,9,20230129,라게르타,124.2,71.96300267724652
6,41218,80405,117014,1800,2,70145,10,1.0,473,11.9,10,20230129,정문볼트,117.7,71.96300267724652
6,43452,80417,109016,1800,3,70168,10,1.0,526,15.3,10,20230129,돌아온뽀빠이,118.5,71.96300267724652
6,43495,80608,10352,1800,3,70174,10,1.0,461,14.0,10,20230129,글로벌삭스,118.8,71.96300267724652
5,44749,80584,111044,1800,3,70200,10,1.0,524,23.5,10,20230129,장산미사일,119.0,71.96300267724652
5,45132,80576,113005,1800,2,70160,10,1.0,479,3.1,10,20230129,마이티팝,119.0,71.96300267724652
5,46505,80103,105113,1800,3,70165,10,1.0,513,6.3,10,20230129,노던타임,119.2,71.96300267724652
6,41356,80342,10159,1800,2,70181,10,1.0,492,7.2,10,20230129,에이스함성,119.3,71.96300267724652
4,43658,80513,10496,1800,2,70182,10,1.0,523,9.4,10,20230129,아스펜태양,119.5,110.41227874045099
6,41867,80562,114026,1800,3,70200,10,1.0,481,10.0,10,20230129,스프링킹,119.5,71.96300267724652
6,43526,80593,114004,1800,1,70175,10,1.0,481,9.2,10,20230129,수리수리마,119.8,71.96300267724652
6,43510,80100,110002,1800,2,70225,10,1.0,529,20.7,10,20230129,황금럭키,120.6,71.96300267724652
5,45118,80587,117025,1800,1,70149,10,1.0,0,0.0,10,20230129,러블리케이,0.0,0.0
5,42798,80593,105239,1200,2,70175,10,1.0,469,6.5,11,20230129,신의아들,74.6,71.96300267724652
4,44834,80456,117014,1200,1,70145,10,1.0,493,11.5,11,20230129,그린드래건,74.6,71.96300267724652
4,44290,80608,121004,1200,1,70152,10,1.0,471,8.1,11,20230129,코스모,74.6,71.96300267724652
5,42443,80576,10818,1200,3,70146,10,1.0,486,10.6,11,20230129,울트라킹,74.6,71.96300267724652
5,43318,80405,113038,1200,2,70108,10,1.0,439,27.2,11,20230129,지산군,74.7,71.96300267724652
4,44519,80103,121049,1200,1,70095,10,1.0,435,4.9,11,20230129,라온더아리아,74.8,71.96300267724652
5,42418,80562,116036,1200,1,70161,10,1.0,467,19.9,11,20230129,루미너스퀸,74.9,71.96300267724652
7,39005,80434,111035,1200,3,70096,10,1.0,468,33.6,11,20230129,스트롱벌처,75.7,71.96300267724652
5,42143,80473,106148,1200,3,70098,10,1.0,492,8.7,11,20230129,질주본,75.7,71.96300267724652
4,44466,80530,10298,1200,1,70114,10,1.0,482,7.5,11,20230129,정상제트,76.2,71.96300267724652
5,42595,80598,121048,1200,1,70166,10,1.0,477,29.2,11,20230129,소베라니아,76.8,71.96300267724652
5,42601,80603,105263,1200,3,70165,10,1.0,449,5.4,11,20230129,매직주니어,77.3,71.96300267724652
3,45327,80533,117012,1200,1,70197,14,1.0,454,4.9,1,20230128,그린실드,76.7,71.96300267724652
3,45973,80417,116042,1200,1,70179,14,1.0,494,4.6,1,20230128,우루스퀸,77.3,71.96300267724652
3,45610,80337,113110,1200,1,70094,14,1.0,479,8.4,1,20230128,파이널질주,77.9,71.96300267724652
3,45648,80339,113030,1200,1,70167,14,1.0,450,2.9,1,20230128,사려니티케,77.9,71.96300267724652
3,46351,80405,106296,1200,1,70174,14,1.0,472,12.9,1,20230128,톱티어,78.2,71.96300267724652
3,45851,80100,121051,1200,1,70110,14,1.0,461,38.1,1,20230128,은성사랑,78.5,71.96300267724652
3,46004,80579,10366,1200,1,70053,14,1.0,461,43.9,1,20230128,카메로투,78.5,71.96300267724652
3,47047,80434,105163,1200,1,70182,14,1.0,445,29.0,1,20230128,찰나질주,79.2,71.96300267724652
3,45398,80435,10430,1200,1,70115,14,1.0,497,29.8,1,20230128,해제여걸,79.2,71.96300267724652
3,45261,80584,121015,1200,1,70244,14,1.0,416,6.7,1,20230128,화이트다이아,80.6,71.96300267724652
3,46169,80547,105234,1200,1,70114,14,1.0,421,144.1,1,20230128,오키티데이,80.9,71.96300267724652
3,46166,80603,106272,1200,1,70098,14,1.0,441,134.1,1,20230128,클라우드퀸,82.1,71.96300267724652
3,45238,80608,111006,1300,2,70200,14,1.0,472,14.6,2,20230128,짜릿한자유,82.2,71.96300267724652
3,46039,80578,104023,1300,2,70091,14,1.0,437,11.8,2,20230128,머니장군,82.3,71.96300267724652
3,1412363,80473,105163,1300,1,70170,14,1.0,470,2.6,2,20230128,일동박수,82.3,71.96300267724652
3,46249,80562,114028,1300,1,70174,14,1.0,487,19.7,2,20230128,비전스타,82.7,71.96300267724652
3,46368,80342,10159,1300,2,70181,14,1.0,491,4.3,2,20230128,신의함성,82.9,71.96300267724652
3,45495,80486,65154,1300,1,70166,14,1.0,539,3.5,2,20230128,파인데이,83.7,71.96300267724652
3,45525,80579,112270,1300,3,70265,14,1.0,448,31.1,2,20230128,헌터블레이드,83.7,71.96300267724652
3,45380,80339,216306,1300,1,70144,14,1.0,450,17.6,2,20230128,히어로퀸,84.2,71.96300267724652
3,45202,80100,104074,1300,1,70199,14,1.0,471,117.6,2,20230128,슛업스파크,86.1,71.96300267724652
3,50020,80512,109017,1300,1,70144,14,1.0,461,182.2,2,20230128,천운챗,86.2,71.96300267724652
3,45869,80603,10542,1300,2,70165,14,1.0,489,22.7,2,20230128,비야리카,86.2,71.96300267724652
3,45618,80476,117025,1300,2,70175,14,1.0,0,0.0,2,20230128,파이팅케이,0.0,0.0
3,46010,80576,121018,1300,2,70163,12,1.0,462,2.2,3,20230128,록임팩트,83.0,71.96300267724652
3,45894,80473,121057,1300,2,70110,12,1.0,533,3.3,3,20230128,미스윈스타,83.1,71.96300267724652
4,44846,80361,65133,1300,1,70166,12,1.0,461,4.8,3,20230128,아치메모리,83.2,71.96300267724652
3,45919,80342,10205,1300,1,70110,12,1.0,444,15.7,3,20230128,강철여걸,84.0,71.96300267724652
3,45503,80100,106198,1300,2,70145,12,1.0,527,95.7,3,20230128,원평축제,84.0,71.96300267724652
3,45370,80405,117021,1300,1,70115,12,1.0,482,14.7,3,20230128,도리포,84.7,71.96300267724652
3,46345,80562,110016,1300,2,70091,12,1.0,449,12.7,3,20230128,클럽디,84.9,71.96300267724652
3,46383,80434,10606,1300,1,70115,12,1.0,452,39.3,3,20230128,신풍여걸,85.2,71.96300267724652
3,45364,80598,111067,1300,1,70181,12,1.0,474,110.8,3,20230128,베스트리치,85.6,71.96300267724652
3,45871,80547,106030,1300,2,70170,12,1.0,416,144.1,3,20230128,홀리스타,85.9,71.96300267724652
3,45280,80456,121049,1300,2,70095,12,1.0,477,57.1,3,20230128,라온슈퍼킹,87.6,71.96300267724652
4,44311,80579,117025,1300,1,70108,12,1.0,486,84.9,3,20230128,선샤인케이,88.1,71.96300267724652
3,45243,80562,110034,1700,2,70200,12,1.0,472,2.6,4,20230128,울트라갤럭시,113.7,71.96300267724652
4,44601,80361,110034,1700,2,70167,12,1.0,492,4.1,4,20230128,유레카,114.7,71.96300267724652
5,42537,80337,112007,1700,2,70170,12,1.0,511,9.4,4,20230128,후이넘,114.9,71.96300267724652
4,44817,80100,65067,1700,3,70145,12,1.0,473,27.0,4,20230128,새로운빛깔,115.1,71.96300267724652
4,44622,80486,10642,1700,1,70110,12,1.0,466,14.3,4,20230128,스피어퀸,115.1,71.96300267724652
4,44173,80582,65118,1700,1,70225,12,1.0,471,6.8,4,20230128,스타프린세스,115.4,71.96300267724652
3,45466,80405,10486,1700,1,70108,12,1.0,451,36.8,4,20230128,플랜비,115.9,71.96300267724652
4,44516,80473,114024,1700,3,70152,12,1.0,495,11.6,4,20230128,쌍옥루,116.5,71.96300267724652
4,44134,80552,65096,1700,3,70161,12,1.0,471,26.9,4,20230128,유로강자,116.6,71.96300267724652
5,43120,80533,65012,1700,1,70166,12,1.0,458,79.1,4,20230128,스위트카카오,116.7,71.96300267724652
5,43280,80598,111051,1700,2,70144,12,1.0,511,13.5,4,20230128,세명캡틴,117.3,71.96300267724652
4,44443,80014,113030,1700,3,70167,12,1.0,455,32.0,4,20230128,사려니로키,0.0,71.96300267724652
4,43851,80576,113005,1600,2,70160,12,1.0,463,4.4,5,20230128,마이티굿,101.9,71.96300267724652
4,44400,80103,121008,1600,2,70094,12,1.0,483,1.4,5,20230128,한강의기상,101.9,71.96300267724652
6,40696,80337,104100,1600,1,70152,12,1.0,477,47.2,5,20230128,부스터로켓,101.9,71.96300267724652
